7668,20.jpg,1,0.85028523
7668,37.jpg,2,0.27345303
7668,53.jpg,1,0.9113539
7668,81.jpg,1,0.9976084
13417,12.jpg,0,0.0
13417,30.jpg,0,0.0
13417,53.jpg,3,0.059163295
13417,54.jpg,1,0.21155436
13417,67.jpg,0,0.0
13417,71.jpg,3,0.13136563
13417,96.jpg,0,0.0
9193,41.jpg,0,0.0
9193,45.jpg,1,0.89129466
9193,51.jpg,3,0.054874547
9193,81.jpg,1,0.6921123
9193,82.jpg,1,0.89905816
9193,85.jpg,1,0.7943795
9193,88.jpg,1,0.74908835
9193,89.jpg,1,0.8710468
14397,12.jpg,1,0.64126813
14397,15.jpg,1,0.386536
14397,22.jpg,1,0.43996978
14397,57.jpg,1,0.84610856
14397,58.jpg,5,0.04922012
14397,73.jpg,1,0.25693077
14397,80.jpg,1,0.5917795
14397,84.jpg,1,0.42220998
14397,88.jpg,1,0.39196968
14397,93.jpg,1,0.82690215
14397,95.jpg,1,0.28441647
11796,17.jpg,1,0.43682584
11796,29.jpg,2,0.24186443
11796,44.jpg,1,0.5428501
11796,65.jpg,3,0.1485799
11796,67.jpg,1,0.47172657
11796,72.jpg,1,0.77802
11796,89.jpg,3,0.13578415
11796,91.jpg,2,0.3650428
2988,29.jpg,1,0.9697623
2988,53.jpg,1,0.9892537
2988,58.jpg,1,0.99956554
2988,61.jpg,4,0.069225416
2988,71.jpg,1,0.9967559
2988,79.jpg,1,0.9791271
2988,87.jpg,1,0.99851567
2988,92.jpg,1,0.9989027
2988,97.jpg,0,0.0
2988,98.jpg,1,0.9964367
12673,18.jpg,2,0.09561436
12673,34.jpg,1,0.08967409
12673,36.jpg,0,0.0
12673,52.jpg,1,0.124418534
12673,88.jpg,0,0.0
12673,96.jpg,0,0.0
13826,16.jpg,1,0.52938217
13826,22.jpg,1,0.15259673
13826,25.jpg,1,0.29867762
13826,47.jpg,2,0.07548169
13826,57.jpg,1,0.97260815
13826,58.jpg,1,0.98619777
13826,63.jpg,0,0.0
13826,77.jpg,0,0.0
13826,93.jpg,0,0.0
13826,99.jpg,1,0.1273025
6899,11.jpg,1,0.8832913
6899,18.jpg,1,0.99625623
6899,21.jpg,1,0.9245545
6899,31.jpg,1,0.9923827
6899,46.jpg,5,0.059107892
6899,59.jpg,1,0.8785695
6899,62.jpg,1,0.33311644
6899,89.jpg,0,0.0
10075,55.jpg,0,0.0
10075,64.jpg,0,0.0
10075,71.jpg,1,0.88916165
10075,75.jpg,1,0.8176693
9873,16.jpg,1,0.97281724
9873,23.jpg,5,0.046549223
9873,31.jpg,1,0.7631035
9873,36.jpg,1,0.8724937
9873,40.jpg,1,0.5066969
9873,49.jpg,1,0.98370785
9873,67.jpg,1,0.9580779
9873,77.jpg,1,0.43710902
9873,81.jpg,1,0.9931195
9873,95.jpg,1,0.19491401
9873,98.jpg,1,0.9664286
207,28.jpg,1,0.4350407
207,33.jpg,4,0.020032868
207,36.jpg,1,0.6957735
207,46.jpg,1,0.37610415
207,50.jpg,1,0.89020157
207,51.jpg,3,0.042744394
207,54.jpg,1,0.61895055
207,63.jpg,0,0.0
207,64.jpg,1,0.3345057
207,66.jpg,1,0.32127005
207,71.jpg,5,0.06462169
207,72.jpg,1,0.080411114
207,78.jpg,1,0.29893354
207,79.jpg,5,0.059411526
207,95.jpg,1,0.6151483
207,96.jpg,2,0.23693845
