7668,20.jpg,1,0.59153366
7668,37.jpg,2,0.17611021
7668,53.jpg,1,0.4608902
7668,81.jpg,1,0.99397343
13417,12.jpg,0,0.0
13417,30.jpg,0,0.0
13417,53.jpg,0,0.0
13417,54.jpg,5,0.078781426
13417,67.jpg,0,0.0
13417,71.jpg,5,0.059996724
13417,96.jpg,0,0.0
9193,41.jpg,0,0.0
9193,45.jpg,1,0.7569589
9193,51.jpg,4,0.046788998
9193,81.jpg,1,0.79488724
9193,82.jpg,1,0.90189934
9193,85.jpg,1,0.630732
9193,88.jpg,1,0.6902071
9193,89.jpg,1,0.8999735
14397,12.jpg,1,0.5720164
14397,15.jpg,2,0.30116782
14397,22.jpg,1,0.3665446
14397,57.jpg,1,0.6355989
14397,58.jpg,0,0.0
14397,73.jpg,2,0.25304312
14397,80.jpg,1,0.5699729
14397,84.jpg,1,0.33853298
14397,88.jpg,1,0.46277124
14397,93.jpg,1,0.7248879
14397,95.jpg,1,0.14280881
11796,17.jpg,1,0.67304945
11796,29.jpg,2,0.3781715
11796,44.jpg,1,0.5763387
11796,65.jpg,2,0.28479496
11796,67.jpg,1,0.63343406
11796,72.jpg,1,0.8759994
11796,89.jpg,2,0.19191033
11796,91.jpg,1,0.74244374
2988,29.jpg,1,0.96351916
2988,53.jpg,1,0.96470535
2988,58.jpg,1,0.9981432
2988,61.jpg,5,0.037273183
2988,71.jpg,1,0.99072766
2988,79.jpg,1,0.9743672
2988,87.jpg,1,0.995761
2988,92.jpg,1,0.99782467
2988,97.jpg,0,0.0
2988,98.jpg,1,0.97346175
12673,18.jpg,1,0.17836829
12673,34.jpg,1,0.09112337
12673,36.jpg,0,0.0
12673,52.jpg,3,0.083112136
12673,88.jpg,0,0.0
12673,96.jpg,0,0.0
13826,16.jpg,1,0.66264063
13826,22.jpg,1,0.39691997
13826,25.jpg,1,0.4561152
13826,47.jpg,1,0.1308504
13826,57.jpg,1,0.9847971
13826,58.jpg,1,0.99525803
13826,63.jpg,0,0.0
13826,77.jpg,0,0.0
13826,93.jpg,5,0.022290826
13826,99.jpg,1,0.17156437
6899,11.jpg,1,0.8321804
6899,18.jpg,1,0.99498653
6899,21.jpg,1,0.8934711
6899,31.jpg,1,0.99105775
6899,46.jpg,2,0.076339826
6899,59.jpg,1,0.83014387
6899,62.jpg,1,0.271248
6899,89.jpg,0,0.0
10075,55.jpg,5,0.031134365
10075,64.jpg,0,0.0
10075,71.jpg,1,0.8986637
10075,75.jpg,1,0.86727506
9873,16.jpg,1,0.92995673
9873,23.jpg,3,0.09143142
9873,31.jpg,1,0.8060357
9873,36.jpg,1,0.72537273
9873,40.jpg,1,0.28096312
9873,49.jpg,1,0.9884913
9873,67.jpg,1,0.95282125
9873,77.jpg,2,0.1974535
9873,81.jpg,1,0.99259853
9873,95.jpg,1,0.17904094
9873,98.jpg,1,0.97902155
207,28.jpg,1,0.19560593
207,33.jpg,0,0.0
207,36.jpg,1,0.70339787
207,46.jpg,2,0.23120065
207,50.jpg,1,0.80355954
207,51.jpg,0,0.0
207,54.jpg,1,0.5742192
207,63.jpg,0,0.0
207,64.jpg,1,0.17356169
207,66.jpg,3,0.09128371
207,71.jpg,0,0.0
207,72.jpg,0,0.0
207,78.jpg,2,0.12284611
207,79.jpg,0,0.0
207,95.jpg,1,0.62387544
207,96.jpg,2,0.1251544
207,98.jpg,2,0.31736702
11176,100.jpg,1,0.65478766
11176,12.jpg,1,0.98345715
11176,33.jpg,1,0.6028825
11176,38.jpg,1,0.80679876
11176,61.jpg,1,0.25935316
11176,69.jpg,1,0.50518197
11176,78.jpg,1,0.77694154
11176,93.jpg,1,0.54727185
11176,99.jpg,1,0.68322605
5166,14.jpg,0,0.0
5166,21.jpg,2,0.10688712
5166,23.jpg,1,0.69057
5166,33.jpg,1,0.6031574
5166,37.jpg,0,0.0
5166,38.jpg,3,0.053858615
5166,44.jpg,2,0.14133833
5166,58.jpg,1,0.41563812
5166,77.jpg,0,0.0
5166,83.jpg,3,0.08511629
614,17.jpg,1,0.29932204
614,18.jpg,1,0.3164198
614,29.jpg,1,0.29592577
614,45.jpg,1,0.27166098
614,53.jpg,1,0.27651423
614,58.jpg,1,0.64931655
614,59.jpg,1,0.24952841
614,60.jpg,0,0.0
614,61.jpg,0,0.0
614,68.jpg,1,0.31534943
614,69.jpg,1,0.4360714
614,76.jpg,1,0.11960271
614,79.jpg,1,0.35161126
614,84.jpg,1,0.59230316
614,86.jpg,1,0.71416014
5163,15.jpg,2,0.16893718
5163,41.jpg,1,0.66004336
5163,42.jpg,1,0.332519
5163,46.jpg,0,0.0
5163,59.jpg,5,0.035934918
5163,60.jpg,1,0.15884162
5163,65.jpg,0,0.0
5163,72.jpg,0,0.0
5163,78.jpg,2,0.22164315
5163,79.jpg,1,0.5548137
5163,85.jpg,3,0.050732277
5163,92.jpg,1,0.18648773
5163,95.jpg,4,0.056067746
5163,98.jpg,1,0.0831872
9256,14.jpg,1,0.31630585
9256,18.jpg,2,0.27607477
9256,25.jpg,1,0.5076131
9256,39.jpg,0,0.0
9256,42.jpg,1,0.9755729
9256,72.jpg,1,0.73055375
9256,73.jpg,1,0.8763274
9256,84.jpg,1,0.99669504
9256,91.jpg,1,0.34701818
4954,13.jpg,0,0.0
4954,22.jpg,2,0.055434577
4954,25.jpg,0,0.0
4954,30.jpg,3,0.08827543
4954,32.jpg,4,0.068650134
4954,34.jpg,3,0.18296966
4954,35.jpg,0,0.0
4954,41.jpg,0,0.0
4954,55.jpg,1,0.18999986
4954,57.jpg,0,0.0
4954,62.jpg,0,0.0
4954,63.jpg,3,0.07674411
11356,16.jpg,1,0.43823278
11356,20.jpg,1,0.9221636
11356,21.jpg,1,0.79106104
11356,25.jpg,0,0.0
11356,49.jpg,1,0.33648044
11356,53.jpg,1,0.8416034
11356,54.jpg,1,0.4377276
11356,59.jpg,1,0.9640755
11356,65.jpg,1,0.65068084
11356,70.jpg,1,0.8877049
11356,77.jpg,1,0.51175225
11356,90.jpg,1,0.74431175
6597,18.jpg,1,0.62791884
6597,20.jpg,1,0.60880053
6597,23.jpg,1,0.4402512
6597,29.jpg,2,0.22441301
6597,42.jpg,1,0.88662827
6597,46.jpg,0,0.0
6597,51.jpg,1,0.65789956
6597,78.jpg,1,0.9463391
6597,82.jpg,1,0.6696608
6597,96.jpg,1,0.68281853
11073,19.jpg,1,0.9874275
11073,21.jpg,1,0.9550934
11073,42.jpg,1,0.5980787
11073,43.jpg,1,0.973451
11073,56.jpg,1,0.5545919
11073,58.jpg,2,0.26173946
11073,61.jpg,1,0.696738
11073,68.jpg,1,0.9899435
11073,74.jpg,1,0.99606186
11073,89.jpg,1,0.9545393
5087,21.jpg,1,0.8012549
5087,26.jpg,1,0.988918
5087,37.jpg,1,0.30893356
5087,57.jpg,1,0.9694082
5087,59.jpg,1,0.29804593
5087,62.jpg,2,0.16980411
5087,63.jpg,1,0.24565528
5087,66.jpg,1,0.21463932
5087,87.jpg,1,0.9494934
5087,95.jpg,1,0.6476196
7700,12.jpg,1,0.9346499
